text,topicname,label
"<text>
<title>CREDITORS SEEK SWIFT RESCUE PACKAGE FOR JAPAN LINE</title>
<dateline>    TOKYO, March 5 - </dateline>A group of creditor banks hopes to work
out a rescue package for Japan Line Ltd &lt;JLIT.T&gt;, one of the
world's largest tanker operators, by the end of Japan's
business year on March 31, a spokesman for the Industrial Bank
of Japan Ltd &lt;IBJT.T&gt; (IBJ) said.
    Japan Line's cumulative debt was 68.98 billion yen at the
end of September, which exceeded shareholders' equities and
reserves totalling 63.40 billion.
    In December, Japan Line asked banks to shelve repayment of
about 124 billion yen in outstanding loans and about 153
billion in loans to its subsidiaries.
    Japan Line said then that the yen's steep rise and the
world shipping recession had hit the company hard.
    The Japanese daily Asahi Shimbun said today that IBJ and
three other banks plan to abandon a total of 16 billion yen in
loans to Japan Line and a group of creditor banks plans to buy
seven billion yen of new Japan Line shares.
    The spokesman for IBJ, Japan Line's largest creditor, said
the package may write off part of the outstanding loans and
will be worked out before long.
    Commenting on the article, he said the details of the
package have not yet been settled.
 REUTER
</text>",ship,7
"<text>
<title>BLIZZARD CLOSES BOSPHORUS</title>
<dateline>    ISTANBUL, March 5 - </dateline>Blizzard conditions halted shipping
through the Bosphorus waterway and piled snow up to 70 cms deep
in central Istanbul, paralysing the city for the second day
running.
    Snow whipped by 48 kph winds continued to fall on Istanbul
and northwest Anatolia after 36 hours and weather reports
predicted no relief for another two days.
    Port officials said at least six large vessels in the Black
Sea and 13 in the Sea of Marmara were waiting for conditions to
improve.
    Istanbul's Ataturk international airport has been closed
since yesterday.
 Reuter
</text>",ship,7
"<text>
<title>ROTTERDAM PORT SUBSIDY TO END JULY 1 - MINISTER</title>
<dateline>    ROTTERDAM, March 5 - </dateline>Dutch Social Affairs Minister Louw de
Graaf announced he is withdrawing the annual 10 mln guilder
labour subsidy for Rotterdam's strike-hit general cargo sector
as from July 1.
    Late last month de Graaf said that if the dispute was not
settled by Monday this week he would withdraw the subsidy.
    The chairman of the port employers' organization, SVZ,
Jacques Schoufour, said he was unhappy with the decision and
added there was now no alternative to proceeding with
redundancy plans.
    The series of strikes in the sector started on January 19
in protest at employers' plans to make 800 redundancies from
the 4,000-strong workforce by 1990 starting with 350 this year.
    Meanwhile, the port and transport union, FNV, attacked loss
figures given for the port for this year.
    The figures, issued by accountants on behalf of the SVZ,
put total losses for last year at 34 mln guilders and in 1985
at 37 mln. Earlier, the employers had put the figure at around
30 mln.
    The FNV said the actual losses were nearer 17 to 20 mln and
said the employers had inflated the figures as part of their
plan to restructure completely the port's general cargo sector.
 Reuter
</text>",ship,7
"<text>
<title>STRIKING BRAZILIAN SEAMEN HOLD PAY TALKS</title>
<dateline>    SAO PAULO, March 5 - </dateline>Striking Brazilian seamen, who say
they have made idle 158 ships and halted Brazilian exports,
today held pay talks in Rio de Janeiro with Labour Minister
Almir Pazzianotto, union officials said.
    Jorge Luis Leao Franco, a senior official of the National
Merchant Marine Union, told Reuters he was optimistic the talks
would lead to an end of the stoppage, which began last Friday.
    Brazil's 40,000 seamen are seeking a pay rise of 275 pct.
    The union official said the strike had halted a total of
158 vessels, including 50 in Brazil's main port, Santos, and
about 50 more in Rio de Janeiro.
    Abroad, six ships lay idle, in the Netherlands, Spain,
Venezuela, France and South Africa, he said.
    Economic analysts said the strike was of serious concern to
the government, which has already had to suspend interest
payments on part of Brazil's foreign debt following a drastic
deterioration in the country's trade balance.
    The head of the National Merchant Marine Authority, Murilo
Rubens Habbema, was quoted in today's Gazeta Mercantil
newspaper as saying that if the strike continued foreign ships
could be authorized to transport Brazilian exports.
    ""Brazil is living through a crisis at the moment, and it is
not conceivable that exports be hit,"" he said.
    ""But even using foreign ships we must not forget that we are
going to lose foreign exchange paying freight charges abroad,
and all this through the fault of the seamen,"" Rubens Habbema
said.
    A spokesman for the port of Santos, which has been the
scene of labour unrest and congestion in recent months, said
movement of ships out of the port was running at about half its
normal level of 12 ships a day.
    He said a total of 76 ships were either waiting at anchor
on moored in the harbour.
 Reuter
</text>",ship,7
"<text>
<title>TALKS FAIL TO END BRAZILIAN SEAMEN'S STRIKE</title>
<dateline>    SAO PAULO, Brazil, March 5 - </dateline>Pay talks aimed at ending a
week-old national seamen's strike collapsed today and the
strike will continue, a union official said.
    The walkout by Brazil's 40,000 seamen has idled 160 ships
in various ports, Jorge Luis Leao Franco, a senior official of
the National Merchant Marine Union, told Reuters.
    The strikers, who are seeking a 275 pct pay increase, have
rejected offers of a 100 pct raise from the state oil company
Petrobras and an 80 pct increase from the National Union of
Maritime Navigation Companies (Syndarma).
    Leao Franco said eight hours of talks in Rio de Janeiro
with Labor Minister Almir Pazzianotto ended today without
resolving the dispute.
    He said six ships were idle abroad -- in the Netherlands,
Spain, Venezuela, France and South Africa.
    Economic analysts said the strike was of major concern to
the government, which has suspended interest payments on part
of Brazil's foreign debt following a drastic deterioration in
the country's trade balance.
    The head of the National Merchant Marine Authority, Murilo
Rubens Habbema, was quoted today as saying that if the strike
continued foreign ships could be authorized to transport
Brazilian exports.
    ""Brazil is living through a crisis at the moment and it is
not conceivable that exports be hit,"" he told the Gazeta
Mercantil newspaper.
 Reuter
</text>",ship,7
"<text>
<title>SOME SHIPPING RESTRICTIONS REMAIN ON RHINE</title>
<dateline>    BONN, March 6 - </dateline>Limited shipping restrictions due to high
water remain in force on parts of the West German stretch of
the Rhine river between the Dutch border and the city of Mainz
but most are expected to be lifted this weekend.
    water authority officials said The restrictions, caused by
high water levels, include speed limits and directives to keep
to the middle of the river to prevent damage to the river
banks. The high water was expected to recede within two days to
below levels at which the restrictions come into force.
    Traffic was halted briefly late Tuesday night, Wednesday
and parts of Thursday on stretches of the Rhine between Bonn
and Koblenz but the shipping bans were lifted, the officials
said. Shipping is now permitted on all parts of the West German
section of the Rhine, with restrictions in some areas.
 Reuter
</text>",ship,7
"<text>
<title>MIDMISSISSIPPI RIVER OPENS TODAY FOR SEASON</title>
<dateline>    CHICAGO, March 6 - </dateline>The Mississippi River is now open for
barge traffic up to the Twin Cities in Minnesota after repairs
were completed and the first barges moved upstream through Lock
and Dam 20 near Quincy, Ill at 0600 CST today, an Army Corps of
Engineers spokesman said.
    About 14 to 15 inches of ice were reported between locks
three and four on the upper Mississippi River, but other
sections were generally free of ice, the spokesman said.
    Midwestern weather has been so mild that barges probably
could have kept loading at Mid-Mississippi River terminals
through the winter, if Lock and Dam 20 had not been scheduled
for repairs, he said.
    The Peoria and La Grange locks on the Illinois River are
still scheduled to close July 13, for two months of repairs.
 Reuter
</text>",ship,7
"<text>
<title>CHANNEL FERRY REPORTED SINKING OFF BELGIUM</title>
<dateline>    VLISSINGEN, Netherlands, March 6 - </dateline>The channel ferry Herald
of Free Enterprise from the British Townsend Thorensen company
was sinking off the Belgian coast tonight with 463 people on
board, the Dutch newsagency ANP reported today.
    An unspecified number of people had fallen into the water,
it said, quoting the pilot organisation in this south-western
Dutch port city near the Belgian border.
    It said the vessel had capsized after a collision but gave
no more details.
    Dan Kaakebeen a spokesman for the Dutch salvage firm Smit
International told Reuters by telephone from Rotterdam that the
vessel was just off the Belgian port of Zeebrugge with 463
passengers and crew when the accident occurred at 1850 GMT.
    Kaakebeen said the firm had one vessel at the scene and
another on its way with divers on board.
    A spokesman at the port authority of nearby Vlissingen said
attempts were being made to pull the vessel into shallow
waters.
    Weather conditions were good with no fog or wind, and there
were many other vessels in the area.
 Reuter
</text>",ship,7
"<text>
<title>BRAZIL STRIKES CAUSE GOVERNMENT MAJOR PROBLEMS</title>
<author>    By Stephen Powell, Reuters</author>
<dateline>    SAO PAULO, Brazil, March 6 - </dateline>Strikes by Brazil's 40,000
seamen and by petrol station owners in four states are causing
major headaches to a government already wrestling with a debt
crisis.
    A week ago seamen began their first national strike for 25
years and union leaders say they have seriously affected
Brazilian exports by making idle 160 ships.
    On February 20 the Brazilian government suspended interest
payments on part of its huge foreign debt following a sharp
deterioration in its trade balance.
    Today the government faced a fresh problem, when most
petrol station owners in Sao Paulo, the country's industrial
heartland, and in three other states closed down to press for
higher fuel prices.
    There were fears that the combination of the two stoppages
could lead to a serious fuel shortage.
    The seamen's leaders say their strike has halted 48 of the
72 ships belonging to the state oil company Petrobras.
    The Jornal do Brasil newspaper, in an editorial today
entitled ""Dangerous Confrontation,"" said: ""From the economic
point of view the seamen's strike carries an alarming cost,
with grave consequences for the supply situation and for the
country's external trade.""
    The seamen are seeking a 275 pct pay rise and have rejected
offers of up to 100 pct.
    Later today the Higher Labour Tribunal in Brasilia is due
to rule on whether the seamen's strike is legal. But a senior
official of the National Merchant Marine Union, Jorge Luis Leao
Franco, told Reuters that the strike would continue regardless
of the tribunal's ruling.
    Labour unrest has worsened in Brazil following the collapse
over the last few months of the government's Cruzado Plan price
freeze. Prices have been rising at about 15 pct a month. Not
only workers but also businessmen are restive. Petrol station
owners said many garages had closed indefinitely today in Sao
Paulo, Parana, Mato Grosso and Mato Grosso do Sul.
    Television reports said that in the Parana state capital of
Curitiba petrol stations were only supplying fuel for
exceptional cases such as ambulances and funeral processions.
    Brazilian garage owners want to be allowed to raise their
profits on alcohol fuel and petrol sales to 1.26 cruzados (six
U.S. Cents) a litre from 0.56 cruzados (about 2.5 cents).
    Queues formed at petrol stations in Sao Paulo late last
night as motorists filled up their tanks while they still
could.
    Political sources said the government of President Jose
Sarney was closely following the strikes and the overall fuel
supply situation.
 Reuter
</text>",ship,7
"<text>
<title>TWO HUNDRED PEOPLE RESCUED FROM SINKING FERRY</title>
<dateline>    BRUSSELS, March 6 - </dateline>About 200 people were rescued, some
badly hurt, from a sinking cross Channel ferry carrying
approximately 540 people off the Belgian port of Zeebrugge, a
port control spokesman said.
    The spokesman, contacted by telephone, said only one third
of car ferry, the Herald of Free Enterprise owned by the
British company Townsend Thoresen, remained above water.
    Divers have been sent down to try to rescue passengers
believed trapped in the ferry, which was on its way from
Zeebrugge to the English port of Dover and capsized just off
the pier, he added
 Reuter
</text>",ship,7
"<text>
<title>26 REPORTED DEAD IN FERRY DISASTER</title>
<dateline>    ZEEBRUGGE, Belgium, March 6 - </dateline>At least 26 people died when
a car ferry struck a pier as it left Belgium for Britain, a
nurse who took part in the rescue operation said.
    Jan Van Moerbeke, a male nurse, said on coming off the
Herald of Free Enterprise that he had found six people on top
of the vessel who were dead. There were at least another 20
dead inside the boat, he added.
    The governor of West Flanders province said 240 people were
still unaccounted for.
 Reuter
</text>",ship,7
"<text>
<title>TWO HUNDRED FEARED DEAD IN FERRY DISASTER</title>
<dateline>    ZEEBRUGGE, Belgium, March 7 - </dateline>About 200 people are feared
dead after a British cross-channel ferry rolled on its side off
the Belgian coast last night -- but almost 350 passengers were
plucked to safety from the ice-cold sea.
    Belgian Transport Minister Herman de Croo told reporters: ""I
fear the dead could be in hundreds, perhaps 200. Given the
state of the water, I fear there is no hope.""
    Townsend Thorensen, owners of the 7,951 tonne Herald of
Free Enterprise, said the ferry was carrying 543 people and
that 345 had been rescued. All but one were British.
 REUTER
</text>",ship,7
"<text>
<title>FERRY DISASTER MAY RANK AMONG WORST TRAGEDIES</title>
<dateline>    LONDON, March 7 - </dateline>Fading hope for passengers trapped aboard
a partially-sunk Channel ferry raised fears the accident could
rank among this centuries' worst peacetime shipping tragedies.
    Belgian Transport Minister Herman de Croo said there was no
hope of rescuing any of about 220 passengers trapped in the
Herald of Free Enterprise after it capsized off the Belgian
coast last night.
    If confirmed, the toll would make the incident the world's
worst since a Soviet liner, the Admiral Nakhimov, collided with
a freighter in the Black Sea last September and sank with the
loss of nearly 400 lives. A further 856 people were rescued.
    The world's deadliest single peacetime incident at sea was
the sinking in 1912 of the Titanic with a loss of 1,500 lives.
    The second biggest loss of life in peacetime was in 1914
when 1,014 people drowned when the liner Empress of Ireland
collided with a freighter on the St Lawrence river in Canada.
    The world's worst maritime disaster was in wartime that
took 7,700 lives when the German liner Wilhelm Gustloff was
torpedoed by a Soviet submarine in January 30, 1945.
    In 1985, more than 200 were feared dead after two ferries
sank near Dhaka, 174 drowned when a ferry capsized in China and
147 died when a launch sank off the Malaysian state of Sabah.
 REUTER
</text>",ship,7
"<text>
<title>ALMOST 200 DEAD IN FERRY DISASTER</title>
<dateline>    ZEEBRUGGE, March 7 - </dateline>There are no more survivors from a
British cross-Channel ferry disaster off the Belgian coast and
almost 200 people seem certain to have perished, a senior
Belgian official said.
    Jacques Thas, in charge of rescue for the Herald of Free
Enterprise, said his men had searched all of the ship except
some inaccessible cabins and the control room.
    ""I am afraid there are no more survivors,"" he said. Thas said
32 of the 543 passsengers and crew were confirmed dead and 160
were missing, bringing the total of dead or presumed dead to
192.
 REUTER
</text>",ship,7
"<text>
<title>EXPERTS HAD EXPRESSED FEARS OVER RO-RO SAFETY</title>
<dateline>    LONDON, March 7 - </dateline>As a British government investigation got
under way into the sinking of the car ferry Herald of Free
Enterprise with heavy loss of life, experts said doubts had
already been expressed about the roll-on roll-off type of ship.
    Shipping minister Lord Brabazon said a preliminary
investigation had started into why the 7,951 tonne ferry
capsized and sank in little over a minute as it manoeuvred to
leave Zeebrugge on a routine four hour crossing to Dover.
    Initial reports spoke of water flooding the car decks
through the bow doors. But a spokesman for the owners, Townsend
Thoresen, said it was also possible the ferry had been holed.
    Townsend Thoresen operate two other ships identical to the
Herald of Free Enterprise, but Brabazon said it was not planned
to pull them out of service at present.
    ""Our investigator is there already. We shall have to wait
and see. But it is too early to say what happened,"" he told BBC
radio.
    As the work of retrieving bodies from the half-submerged
hulk continued, maritime safety experts in London said doubts
had already been expressed about the design of so-called ""RoRo""
ferries such as the Herald of Free Enterprise.
    In 1980 the Inter-Governmental International Maritime
Consultative Committee issued a report saying more roll-on
roll-off vessels were lost in accidents than ships with deck
areas divided by bulkheads.
    Townsend Thoresen say the ship, built at the West German
yard of Bremerhaven in 1980, was built to the highest safety
standards.
    But salvage expert William Cooper said passengers would
have had problems getting off this type of ship because of its
design.
    Former Townsend Thoresen navigating officer Clive Langley
said the RoRo type of vessels were similar in some respects to
a barge.
    ""As any sailor knows it only takes two or three inches out
of line and you can turn a barge over. An ordinary ship is
compartmentalised and you have more stability,"" he said.
    Cooper said cross-Channel ferries were normally perfectly
stable but had huge wide deck areas above the water level.
    ""If you do get water into that area then you can get very
severe effects on the stability of the ship,"" he added.
 REUTER
</text>",ship,7
"<text>
<title>BRAZIL SEAMEN CONTINUE STRIKE AFTER COURT DECISION</title>
<dateline>    RIO DE JANEIRO, March 8 - </dateline>Hundreds of marines were on alert
at 11 key Brazilian ports after 40,000 seamen decided to remain
on indefinite strike, even after the Higher Labour Court
yesterday ruled it illegal, union leaders said.
    The halt, the first national strike by seamen in 25 years,
started on February 27, and union leaders said they would not
return to work unless they got a 275 pct pay rise. Shipowners
have offered a 100 per cent raise, which the seamen rejected.
    ""We have nothing to lose. If they want to lay off the
workers, fine, but we are determined to carry on with our
protest until the end,"" a union leader said.
    He said they had decided in a meeting that if the marines
take over the ships, the seamen would abandon the vessels and
let the marines handle the situation by themselves.
    A spokesman for the Rio de Janeiro Port said the order to
send marines to take over the ports was given by Navy Minister
Henrique Saboya on grounds that ports are areas of national
security. But he said there were no incidents. The strike has
cut exports and imports and made an estimated 160 ships idle.
    Petrol station owners in four states also continued their
shutdown and there were fears that the combination of the two
stoppages could lead to a serious fuel shortage.
 REUTER
</text>",ship,7
"<text>
<title>BRAZIL SEAMEN CONTINUE STRIKE DESPITE COURT</title>
<dateline>    RIO DE JANEIRO, March 9 - </dateline>Hundreds of marines were on alert
at 11 key Brazilian ports after 40,000 seamen decided to remain
on indefinite strike, even after the Higher Labour Court
Saturday ruled it illegal, union leaders said.
    The halt, the first national strike by seamen in 25 years,
started on February 27, and union leaders said they would not
return to work unless they got a 275 pct pay rise. Shipowners
have offered a 100 per cent raise, which the seamen rejected.
    ""We have nothing to lose. If they want to lay off the
workers, fine, but we are determined to carry on with our
protest until the end,"" a union leader said.
 more
    He said they had decided in a meeting that if the marines
take over the ships, the seamen would abandon the vessels and
let the marines handle the situation by themselves.
    A spokesman for the Rio de Janeiro Port said the order to
send marines to take over the ports was given by Navy Minister
Henrique Saboya on grounds that ports are areas of national
security. But he said there were no incidents. The strike has
cut exports and imports and made an estimated 160 ships idle.
    Petrol station owners in four states also continued their
shutdown and there were fears that the combination of the two
stoppages could lead to a serious fuel shortage.
 Reuter
</text>",ship,7
"<text>
<title>HUTCHISON UNIT BUYS CONTAINER CRANES FROM JAPAN</title>
<dateline>    HONG KONG, March 9 - </dateline>Container port operator, &lt;Hong Kong
International Terminals Ltd&gt;, a 89 pct held unit of Hutchison
Whampoa Ltd &lt;HWHH.HK&gt;, said it has placed a 164 mln H.K. Dlr
order for seven quayside container cranes of 800 tons each with
Japan's Mitsui Engineering and Shipbuilding Co Ltd &lt;MSET.T&gt; for
May 1988 to August 1989 delivery.
    Hong Kong International Terminals operates 32 cranes.
 REUTER
</text>",ship,7
"<text>
<title>BOSPHORUS SHIPPING MOVES, ISTANBUL OFFICES CLOSE</title>
<dateline>    ISTANBUL, March 9 - </dateline>Istanbul remained at a virtual
standstill today under snow up to a meter deep but shipping was
moving through the narrow Bosphorus waterway linking the Sea of
Marmara and the Black Sea, officials said.
    The authorities ordered government offices closed until
Wednesday. Many banks, businesses and schools stayed shut as
workers struggled to keep main roads and supply lines open in
this city of 6.5 mln people.
    The second blizzard to hit Istanbul in a week stopped
yesterday afternoon and the international airport reopened
today after a two-day closure. It was also shut earlier last
week.
 Reuter
</text>",ship,7
"<text>
<title>GALE FORCE WINDS BUFFET GREAT LAKES</title>
<dateline>    Kansas City, March 9 - </dateline>The National Weather Service said
warnings of gale force winds remained in effect over lakes
Erie, Huron and Michigan.
    Also, warnings have been posted for large waves and beach
erosion along the shores of the Lakes. Winds gusting to 45 mph
caused four to six foot waves along the western and southern
shores of Lake Michigan during the morning.
    Advisories for low wind chill temperatures have also been
posted across portions of upper Michigan and northern lower
Michigan. Early morning gusty winds brought the wind chill to
15 and 25 degrees below zero.
    Freezing rain was scattered over central Colorado by mid
morning, also over central Kansas and northeast Illinois.
    Snow reached from south central Montana across Wyoming,
western Nebraska and western Kansas. Snow also extended across
northern Wisconsin, upper Michigan and northern lower Michigan.
    Rain reached along the northern Pacific Coast, across
northwest Utah, Maryland, Deleware, Virginia, the Carolinas,
Georgia and northern Alabama.
 Reuter
</text>",ship,7
