text,topicname,label
"<text>
<title>NEW BANK RULES TOUGHER THAN NEEDED, DEALERS SAY</title>
<author>    By Norma Cohen, Reuters</author>
<dateline>    LONDON, March 4 - </dateline>U.S. and U.K. bank regulators are asking
banks to set aside more reserves than is necessary to cushion
them against the risks posed by the interest rate and currency
swap transactions they carry, swap dealers said.
    After viewing proposed guidelines released jointly today by
the Bank of England and the Federal Reserve Board, dealers said
that in effect, regulators are asking them to set aside
reserves twice for the same risk.
    Market participants will have 60 days to respond to the
proposals.
    Adoption of stiffer capital requirements is especially
significant in the eurobond markets, which saw new issue volume
of about 183 billion dlrs in 1986 according to figures compiled
by Euromoney magazine. While no firm figures exist, dealers in
eurobonds estimate that 80 pct of all new issues are involved
in some swap arrangement. Separately, the ISDA estimates that
about 300 billion dlrs worth of swap transactions are
outstanding. Kenneth McCormick, co-chairman of the
International Swap Dealers Association (ISDA) and President of
Kleinwort Benson Cross Financing Inc, said that the Association
has no comment and will study the proposals.
    ""What they are proposing is really double counting,"" Patrick
de Saint-Aignan, managing director of swaps for Morgan Stanley
and Co, said. Instead, he argues, banks should either be
required to hold a percentage of the face value -- say one pct
per year to maturity -- or to hold a percentage of the cost of
replacing the contract in the event of a counterparty default.
    ""The potential risk factors are very large relative to what
we had expected,"" said a director at one U.K. merchant bank.
""What they are really doing is asking you to capitalize now --
to borrow money now -- to cushion you against risk you might
have 10 years from now,"" he added.(Adds title first paragraph).
    Dealers also said they believe that banks not covered by
the agreement, such as those based in Japan, will have a
competitive advantage because they will not have to pass the
costs on to customers.
    Indeed, regulators are apparently also concerned about the
exclusion of other countries from the new requirements. Federal
Reserve Board Governor Martha Seger, following approval of the
proposed guidelines by the Fed, said she is concerned that
Japan was not involved in the U.K.-U.S. effort to draft new
capital rules.
     Dealers said they were somewhat relieved to see that bank
regulators recognized the concept of netting, that is,
offsetting the amounts receiveable from and payable to a single
counterparty against each other.
    The paper said that regulatory authorities ""recognize that
such arrangements (netting) may in certain circumstances reduce
credit risk."" Furthermore, the paper said, if a netting
agreement could be reached that would withstand legal tests, it
might be willing to reduce capital requirements accordingly.
    But dealers said they fear regulators may insist on an
airtight netting agreement that is impossible to design.
     ""One problem is that there has never been a major default
in the swaps market. So we don't know if any of the swap
arrangements will really stand up in court,"" said one bank
official.
 Reuter
</text>",interest,6
"<text>
<title>BUNDESBANK LEAVES CREDIT POLICIES UNCHANGED</title>
<dateline>    FRANKFURT, March 5 - </dateline>The Bundesbank left credit policies
unchanged after today's regular meeting of its council, a
spokesman said in answer to enquiries.
    The West German discount rate remains at 3.0 pct, and the
Lombard emergency financing rate at 5.0 pct.
 REUTER
</text>",interest,6
"<text>
<title>SPAIN DEREGULATES BANK DEPOSIT INTEREST RATES</title>
<dateline>    MADRID, March 5 - </dateline>Spain's Finance Ministry deregulated bank
deposit rates in an effort to raise competition among banks and
bring legislation into line with the European Community (EC), a
ministry spokesman said.
    The measure was published today in the Official State
Gazette. It takes effect tomorrow and lifts restrictions on
rates, now limited to six pct on deposits of up to 180 days.
    The government also enacted a decree cutting to one pct
from 13 pct the proportion of total assets which banks must
lend at favourable rates to industries classified ""of public
interest.""
    Some bankers expect the deregulation of rates to result in
a 20 pct drop in profits this year.
    Secretary of State for the Economy Guillermo de la Dehesa
told Reuters in a recent interview the reduction in fixed asset
investments would offset losses from the rate liberalisation.
 REUTER
</text>",interest,6
"<text>
<title>BANKERS WELCOME SPANISH RESERVE REQUIREMENT HIKE</title>
<dateline>    MADRID, March 5 - </dateline>Bankers welcomed the Bank of Spain's
decision to raise the reserve requirement for banks and savings
banks, saying it reflected the socialist government's
determination not to ease up in the fight against inflation
despite the painful social effects of four years of austerity.
    The central bank last night raised the requirement by one
percentage point to 19 pct from March 13, saying that excess
liquidity threatened money supply and inflation targets.
    Bankers said the move represented a change of tactic by the
Bank, which until now has relied on raising interest rates to
choke off money supply growth.
    ""I think it's a good measure,"" a senior foreign banker said.
""It's a faster way to get the job done than using interest rates
and avoids unpleasant effects on other areas of the economy.""
    ""It shows that the political will is very strong. They know
that controlling inflation will make industry more competitive
and bring down unemployment in the long run,"" he added.
    The head of another foreign bank said that only a month
ago, the Bank of Spain had dismissed his suggestion of a rise
in reserve requirements, preferring to pursue its strategy of
raising interest rates.
    But bankers said the high real interest rates on offer now
-- around eight pct for overnight funds -- was attracting money
from abroad, strengthening the peseta and making Spanish
exports less competitive.
    The government says industry's competitiveness is also
being hit hard by inflation. At 8.3 pct last year, the rate was
way above that of Spain's major trading partners in the
European Community, which it joined a year ago.
    To help meet this year's target of five pct, it is
insisting pay rises stay at that level, setting the stage for
clashes with trade unions, who say they have made enough
sacrifices.
    Demonstrations by workers, students and farmers, whose
demands essentially involve more government spending, have
become an almost daily occurrence. But Prime Minister Felipe
Gonzalez insists that the state is doing as much as it can.
    Bankers said the reserve requirement increase could have
some impact on commercial lending rates but should not hit the
money market too hard.
    The Bank of Spain, which only yesterday raised its key
overnight call money rate to 13.5 pct, left it unchanged at
today's auction. The rate has been increased nine times since
the start of the year, when it was below 12 pct.
    Bankers said commercial lending rates were set to rise in
any case with the end of the six pct maximium interest rate
banks can offer for time deposits of up to six months.
    The measure will take effect tomorrow, following the
publication of the decree in today's official gazette. Bankers
say the liberalisation will increase the cost of funds and,
inevitably, push lending rates higher.
    A companion measure, reducing the proportion of funds which
banks must invest in specific areas, also takes effect
tomorrow. Officials said when the cut was approved last month
that it was aimed partly at compensating banks for higher
interest rates.
 REUTER
</text>",interest,6
"<text>
<title>FED NOT EXPECTED TO TAKE MONEY MARKET ACTION</title>
<dateline>    NEW YORK, March 5 - </dateline>The Federal Reserve is not expected to
intervene in the U.S. government securities market to add or
drain reserves, economists said.
    Most economists said they did not expect the Fed to add
reserves with Federal funds trading below six pct.
    They said the funds rate's softer tone may indicate that
the need to add reserves in the current bank reserve
maintenance period is smaller than previously estimated.
    Fed funds opened at 5-15/16 pct and remained at that level.
Yesterday funds averaged 6.01 pct.
 Reuter
</text>",interest,6
"<text>
<title>BANK OF ENGLAND RESISTS PRESSURE FOR RATE CUT</title>
<author>    By Rowena Whelan, Reuters</author>
<dateline>    LONDON, March 5 - </dateline>The Bank of England again fought against
money and bond market pressure for a pre-Budget interest rate
cut, leaving the pound to take the strain with a further rise
in its trade-weighted index to a six-month high.
    It closed at its best level since September 12, at 71.4 pct
of its 1975 value on the index, as foreign investors continued
to buy into a currency which offers high relative returns and
the possibility of short-term capital gains, dealers said.
    Meanwhile, opinion is divided over whether the Bank can
stop a cut before Budget Day, March 17, and why it should want
to.
    The Bank's latest strong signal to the market that it wants
rates to stay steady for the moment came in midafternoon, when
it lent to the discount houses at a penal rate of 11-3/4 pct to
relieve a money market shortage.
    ""They're really making the discount houses suffer,"" said
Stephen Lewis, economist at brokerage house Phillips and Drew.
""Eleven and three-quarters pct is way above money market rates.""
    This money market signal was apparently not accompanied by
any sterling sales on the foreign exchanges, talk of which had
inhibited strong rises yesterday and Tuesday, so buyers came
strongly into the pound.
    The pound surged to a high of 1.5798/808 dlrs at the London
close, up from the previous finish at 1.5650/60, and 2.8900/60
marks, up from 2.8720/50.
    ""If this pressure keeps up...There is a possibility that
rates could drop before the Budget,"" said Jeremy Hale, economist
at finance house Goldman Sachs International Corp.
    Some gilt traders are forecasting a half-point cut in the
base rate from the current 11 pct as early as tomorrow.
    However, analysts said the Bank of England will need to be
convinced that the present rise is a fundamental re-rating
rather than a result of short-term speculative gains.
    There are valid reasons for the Bank to be cautious, said
Peter Fellner, U.K. Economist at brokers James Capel and Co.
    Markets have become highly optimistic about the chances of
a Conservative Party victory in any early general election, and
disappointment if Prime Minister Margaret Thatcher decides to
hold back could lead to a decline in the pound and a setback
for bonds, Fellner said.
    An election could be delayed until mid-1988, but most
forecasts say it will be this year.
    Others note that the pound could yet prove vulnerable to
oil price losses or a change of fortune for the dollar.
    However, analysts agree the Bank is largely trying to set
the timing of a cut than holding out against one altogether.
    The authorities traditionally prefer a single sustainable
rate move, one way or the other, to half points here and there.
    Some add the Bank will be influenced by signs that at least
a proportion of the latest bout of sterling buying is long-term
capital coming into the London market, notably from Japan.
    They argue that the pound is being perceived as a safer bet
than the dollar, given the latters recent sharp falls and
current political upheavals in Washington.
    The Bank may want to see another few points on the
trade-weighted index before the Budget, argued Lewis. ""But by
then sterling should be firm enough to satisfy even the Bank of
England,"" he added.
    The Bank declined to comment on its reasons for resisting
pressure for a rate move before the budget, but banking sources
said the authorities see the recent rise in sterling as more
than just marking up by foreign exchange traders.
    Meanwhile, analysts noted the market ignored potentially
harmful news on the trade front, today's figures showing that
the current account deficit in 1986 was 1.1 billion stg.
    This was above previous estimates of the current account
deficit and compares with a surplus of 2.9 billion stg in 1985.
    Fellner said that under more normal conditions this would
have given the bond and currency markets a pause, but that they
were too bullish to worry about such fundamentals.
    The guessing game over the timing of a cut has the clearing
banks divided as well as the markets. Privately, some bank
officials forecast the Bank will hold out at least for this
week, but at least one bank says a rise is possible tomorrow.
If a move comes before March 17, forecasts are for a half-point
cut, with another half or full point about Budget day.
 REUTER
</text>",interest,6
"<text type=""BRIEF"">
******<title>FED'S JOHNSON SAYS HE DOES NOT SEE INCREASING PRESSURE ON INTEREST RATES
</title>Blah blah blah.


</text>",interest,6
"<text>
<title>FRENCH PRIMARY BOND MARKET SHOWS NEW SPARKLE</title>
<author>    By Pierre Suchet, Reuters</author>
<dateline>    PARIS, March 6 - </dateline>The French primary bond market is showing
signs of renewed effervescence after several weeks of lethargy
and the trend is expected to continue if hopes of imminent
interest rate cuts are fulfilled, market operators said.
    The Bank of France is generally expected to give a signal
to the market, possibly at the beginning of next week, by
announcing a quarter point cut in its intervention rate, which
has stood at eight pct since January 2, or in its seven-day
repurchase rate, set at 8-3/4 pct since January 5.
    The central bank's averaged-out day to day call money rate,
the reference rate for interbank money market operators, which
reached 8-3/4 pct on February 18 has fallen to 7-3/4 pct this
week, dealers noted.
    The Bank of France's ""open market"" policy to regulate the
money markets since December has been based on a floor and
ceiling of rates within the limits of its intervention and
seven day repurchase rates.
    For the moment the sentiment is of ""wait and see"" on rate
cuts, but there are now more optimists than pessimists among
market operators, a dealer for a major French bank said.
    Dealers said there is abundant liquidity on the bond
market, noting that this week's monthly Treasury tap issue of
11.87 billion francs had a good reception and was fairly easily
absorbed.
    The Treasury had set an upper limit on the issue of 12
billion francs and was likely to continue to try and sell as
much paper as it could over coming months to meet its borrowing
needs for this year of around 150 billion, one banker said.
    Dealers said there was no difficulty in placing liquidity
in the primary market at the moment despite competition from
the surge in investments on the Paris stock exchange.
    There has been a flood of large bond issues, but with
formulas well adapted to market conditions and investor demand
- with warrants or a mix of fixed and floating-rates - which
have been snapped up, and with generally broadly negative fees.
    Dealers pointed to the recent Caisse d'Aide a l'Equipement
des Collectivites Locales (CAECL) 8.90 pct two billion franc
bond with warrants exchangeable for floating-rate bonds issued
over 13 years and 80 days at 97.04 pct with payment date March
9, which was today quoted at -0.90 to -1.10 pct.
    Even classic fixed-rate issues, after being neglected since
the end of last year, are finding buyers, one banker said.
    Dealers said that now the question was to see how the terms
of imminent operations would be set, with great market interest
focussed on the likely three next issues.
    These will include an expected four to five billion franc
issue for Electricite de France, to be followed by a bond of
around one billion francs for Auxiliaire du Credit Foncier, a
subsidiary of the banking group Credit Foncier de France, and a
new issue by tender from the mortgage agency Caisse de
Refinancement Hypothecaire.
 REUTER
</text>",interest,6
"<text>
<title>IMF URGES BELGIUM TO MAKE FURTHER SPENDING CUTS</title>
<dateline>    BRUSSELS, March 6 - </dateline>The Belgian government, which
introduced large-scale public spending reductions last year,
has been told by an International Monetary Fund team there is
scope for further cuts in 1988.
    The suggestion is contained in the preliminary conclusions
of the annual IMF consultations with Belgium on its economic
policy, a copy of which was distributed to journalists at the
weekly press conference following meetings of the cabinet.
    The IMF team also urges Belgium to adopt a firm interest
rate policy, with a particular emphasis on long-term rates.
    The team's report to the government praises last year's
spending cuts, which are due to reduce 1987 government spending
by 195 billion francs, and says 1986 saw the Belgian economy
perform ""better, on a broader basis, than at any time so far in
the 1980s.""
    However, it adds that with lower inflation, stabilisation
of the debt to gross national product ratio requires a much
lower budget deficit than the seven pct of GNP target the
government has set itself for 1989.
    The government's net financing requirement was 11.0 pct of
GNP in 1986.
    The report says ""The most that can be afforded over the next
few years is a zero growth of real non-interest expenditure of
general Government.""
    It says there is a need for a revision of the Belgian tax
system to iron out distortions and meet hopes of a reduced tax
burden but substantial progress is needed in stabilising the
debt to GNP ratio before this is possible.
    ""Because of the difficulty of sustaining zero expenditure
growth and of likely growing impatience (for) tax reductions,
we feel that your position would be stronger if you could
decide on rather sharp expenditure reductions in 1988,"" the
report adds.
    The IMF urges a strong interest rate policy to signal the
government's determination to keep its currency strong and to
curb inflation.
    It says firmer long-term rates would slow private net
long-term capital outflows, which increased strongly in 1986.
    It also urges net repayments of foreign currency debt and
an overhaul of domestic capital markets to facilitate the
subscriptions by non-residents of government bond issues in
Belgian francs.
 REUTER
</text>",interest,6
"<text>
<title>BANK OF ENGLAND PRESSURE HOLDS BASE RATES</title>
<author>    By Rowena Whelan, Reuters</author>
<dateline>    LONDON, March 6 - </dateline>This week's Bank of England resistance to
strong market pressure for lower interest rates succeeded in
holding bank base rates at 11 pct.
    But at a cost of threatening the Chancellor of the
Exchequer Nigel Lawson's policy, stated at the end of the Paris
Group of Six meeting last month, that he wanted to see sterling
broadly stable about then prevailing levels, market sources
said.
    Since then, the pound has risen to 71.8 pct on its closing
trade-weighted index, up from 69.7 pct imediately after the
Paris meeting and up 0.4 on the day.
    Today's peak at 72.0 pct was its highest since August 19.
    A Treasury spokesman said Lawson had said he neither wanted
a substantial rise or fall in sterling. The question is
therefore how large a rise he is ready to see before acting.
    Paul Temperton, chief economist at Merrill Lynch Europe
Ltd, estimated that the government wanted to see the
trade-weighted index about 72-73 pct. ""Even after this action
over the last few weeks, sterling's only just within striking
distance of that range,"" he said.
    Other analysts agree that the government probably has some
broad target range around this area.
    However, they said Lawson would be prepared to see the
pound go higher at least in the short term, despite the risk of
a loss of export competitiveness and cheaper prices on imports.
    ""If the Bank of England keeps the interest rates as they
are, what's to stop it (going higher),"" said John Cox, executive
director of EBC Amro Bank Ltd, a major operator on the London
foreign exchange market.
    Cox estimates that the Bank of England has been active
selling sterling over the past few days, despite the lack of
general market talk of such intervention, and this has helped
keep it below 1.60 dlrs.
    The pound rose to 1.5870 dlrs from 1.5764 yesterday and
1.5400 February 23, the day after the Paris meeting.
    But Cox says the government must be worried with sterling
heading toward 2.95 marks and would be very concerned if it
holds around these levels.
    He warned the Bank may run the risk of missing the interest
rate boat. ""If rates don't come down, the market will say they
ought to have come down and will sell sterling,"" he said.
    Most dealers agree there is a good deal of ""hot money"" being
invested in sterling, money simply attracted by high overnight
or one-week rates, which could flow out at equally short
notice.
    However, the authorities will hope that at least a
proportion of the buying reflects long-term investment.
    ""The last thing they want to do is reduce them (rates) and
have to jack them back up again,"" said Richard Jeffrey,
economist at brokerage house Hoare Govett Ltd.
    He said a half point cut would ensure continued support for
sterling, at least in the near term.
    However, most analysts are still looking for a full point
about March 17, Budget Day.
    The Bank must hold out until it sees the reaction to the
Budget, said Temperton.
    The Budget is widely forecast to be a vote winner in the
run-up to a general election, the major factor behind current
bullishness in the government bond and currency markets.
    ""Lawson wants to delay a cut in base rates until the budget.
He wants it to be crowned with the glory of an interest rate
cut,"" said Ian Harwood, economist at Warburg Securities, the
equities arm of Mercury International Group.
    Speculation a clearing bank might break ranks and lead the
way lower were confounded today. There was excitement a fall in
the weekly Treasury Bill rate to 9.7 pct from 10.2 pct last
Friday might mean the Bank had changed its mind.
    This followed the imposition of penal lending rates of 11
3/4 pct on the discount houses yesterday, and was the lowest
since base rates were at 10 pct, early last October.
    However, with this Bill rate pertaining to three-months
money, banking sources said the market could not take the cut
as a guide to the Bank's intentions on short term rates.
 REUTER
</text>",interest,6
