text,topicname,label
"<text>
<title>FIRS SLIGHTLY RAISES EC BEET SUGAR OUTPUT ESTIMATE</title>
<dateline>    PARIS, March 5 - </dateline>The French sugar market intervention
board, FIRS, raised its estimate of 1986/87 beet sugar
production in the 12-member European Community to 13.76 mln
tonnes white equivalent in its end-February report from 13.74
mln a month earlier.
    Its forecast for total EC sugar production, including cane
and molasses, rose to 14.10 mln tonnes from 14.09 mln.
Portugal, which joined the Community in January 1986, was
estimated at 12.75 mln tonnes white equivalent, unchanged from
the previous forecast and compared with 12.41 mln tonnes for
1985/86.
    Production for the current campaign in Spain was higher
than reported last month at 1.03 mln tonnes compared with
997,000 tonnes.
    Beet sugar production, expressed as white equivalent, was
estimated at 3.44 mln tonnes in France, 3.17 mln tonnes in West
Germany, 1.72 mln in Italy, 1.30 mln in Britain, 1.22 mln in
the Netherlands, 936,000 tonnes in Belgium/Luxembourg, 499,000
in Denmark, 287,000 in Greece, 183,000 in Ireland and 4,000 in
Portugal.
 REUTER
</text>",sugar,9
"<text>
<title>TURKEY TO IMPORT 100,000 TONNES OF CRYSTAL SUGAR</title>
<dateline>    ISTANBUL, March 5 - </dateline>Turkey has announced a tender to import
100,000 tonnes of white crystal sugar with an advertisement in
local newspapers.
    Turkish Sugar Factories said in the advertisement there was
a 50 pct option to increase or decrease the amount and bids
should reach it before March 24.
    The semi-official Anatolian Agency recently quoted Turkish
Minister of Industry and Trade Cahit Aral as saying Turkey will
export 100,000 tonnes of sugar this year and import the same
amount.
 REUTER
</text>",sugar,9
"<text>
<title>FARMERS CONCERNED ABOUT BRITISH SUGAR OWNERSHIP</title>
<dateline>    LONDON, March 5 - </dateline>The National Farmers Union, NFU, remains
concerned about the future ownership of British Sugar despite
last week's decision by the government to block bids from
Italy's Gruppo Ferruzzi and Britain's Tate &amp; Lyle Plc.
    The union's sugar beet committee met yesterday to consider
the implications of a government Monopolies and Merger
Commission, MMC, report issued last week. ""We are still
concerned about S and W Berisford being long-term owners of
British Sugar,"" a spokesman said. ""We do not view Berisford as
providing the long-term stability we want.""
    The Trade and Industry Secretary accepted a recommendation
last week by the MMC that it block a bid by Tate and Lyle for S
and W Berisford Plc and stop Gruppo Ferruzzi buying a majority
of British Sugar, owned by Berisford.
    Union officials believe a new bid for the monopoly beet
processor is now likely. ""We are looking again at the
undertakings that we have demanded of existing bidders and
which we would seek of any future bidders,"" the spokesman said.
The NFU, which represents Britain's 11,500 sugar beet growers,
is also taking legal advice on particular paragraphs in the MMC
report which it says need further explanation.
 Reuter
</text>",sugar,9
"<text>
<title>INDIA BOUGHT AT LEAST EIGHT CARGOES SUGAR--TRADE</title>
<dateline>    ****LONDON, March 5 - </dateline>India bought eight cargoes of white
sugar at a buying tender this week but also gave sellers
options to sell an extra eight cargoes at the same prices,
traders said.
    Four international firms shared the business which gave
each of them sales of two cargoes of Mar/Apr shipment sugar at
233 dlrs CIF and options on two cargoes of Apr/May.
    This brings recent options India has given traders to some
200,000 tonnes at fixed prices and makes future Indian
purchases very dependent on price fluctuations, traders said.
    At 233 dlrs CIF the sugar sold this week was at a discount
of up to 10 dlrs to current prices, some traders said.
 Reuter
</text>",sugar,9
"<text>
<title>KAINES SELLS JORDAN TWO CARGOES OF WHITE SUGAR</title>
<dateline>    LONDON, March 5 - </dateline>Trade house Kaines said it sold Jordan
two cargoes of white sugar at its buying tender today.
    The sale comprised two 12,000 to 14,000 tonne cargoes (plus
or minus 10 pct) for Mar/Apr shipment, a Kaines trader said.
    Traders said the business was done at 235.5 dlrs a tonne
cost and freight.
 Reuter
</text>",sugar,9
"<text>
<title>TURKEY SEEKING 100,000 TONNES SUGAR - TRADE</title>
<dateline>    LONDON, March 5 - </dateline>Turkey is holding a buying tender for
100,000 tonnes of white sugar on March 24, traders here said.
    The sugar is being sought for early arrival and will
probably be met with April/May shipment sugar, they added.
    Earlier today newspapers in Turkey carried an advertisement
from Turkish Sugar Factories inviting offers of 100,000 tonnes
of crystal sugar with a 50 pct option to increase or decrease
the amount.
    Over the 1983/85 period Turkey each year has exported
between 240,000 and 350,000 tonnes of whites to Iran and
between 62,000 and 230,000 tonnes to Iraq.
    Following lower sugar crops in the past two years analysts
said Turkey needs to import sugar now if it is to continue
filling these export contracts, and may need to buy more.
    Last month London broker C Czarnikow estimated Turkish
1986/87 production at 1.42 mln tonnes raw value against 1.4 mln
in 1985/86 and an average 1.76 mln in the previous three
seasons.
    The semi-official Anatolian Agency recently quoted Turkish
Minister of Industry and Trade Cahit Aral as saying Turkey
would export 100,000 tonnes of sugar this year and import the
same amount.
 REUTER
</text>",sugar,9
"<text>
<title>INDIA AGAIN IN MARKET FOR SUGAR - TRADE</title>
<dateline>    LONDON, March 6 - </dateline>India has called a fresh buying tender
for up to four 13,000 tonne cargoes of white sugar on March 11,
traders here said.
    The tender calls for one cargo of prompt sugar and two to
three with March/April shipment sugar, or the same as the eight
cargoes bought at a tender two days ago. That tender originally
only sought two to three cargoes but resulted in the sale of
eight. India also granted the sellers options to sell twice
that amount at the same price but for April/May shipment.
    Depending on prices, traders said it would be likely for
India again to buy more than the tonnage formally sought.
 Reuter
</text>",sugar,9
"<text>
<title>MGE PLANNING APRIL 6 START UP OF HFCS CONTRACT</title>
<dateline>    MINNEAPOLIS, March 6 - </dateline>The Minneapolis Grain Exchange (MGE)
will start trading futures contracts in high fructose corn
syrup on April 6 if the Commodity Futures Trading Commission
(CFTC) approves the contract as expected next week.
    Pat Henderson, spokesperson for the MGE, said the exchange
expects contract approval at CFTC's Tuesday meeting. It has
been under review since the exchange submitted the proposal in
December, 1985.
    The proposed contract is based on 48,000 pound lots of
55-pct high fructose corn syrup, the equivalent of one tank
truck of the sweetening agent derived from corn in the wet
milling process. The syrup, commonly called HFCS-55, is most
commonly used as a sweetener in soft drinks and other
beverages.
    Delivery would be by shipping certificate from production
facilities designated by the exchange. The contract, designated
by the symbol ""HF,"" would trade from 0900 to 1315 CST. Months
traded would correspond with the Chicago corn futures months of
March, May, July, September and December.
    Contract price will be quoted per hundred weight, with a
minimum price fluctuation of one cent and maximum fluctuation
of one dlr per CWT.
    ""We hope the producers and users of fructose will be
actively involved, those producers being the large processors,
the corn wet millers, and the users being the beverage
bottlers,"" Henderson said. ""But there are potentials for all
types of people to use it. There is quite a list of industries
that utilize fructose.""
 Reuter
</text>",sugar,9
"<text>
<title>BANGLADESH SUGAR PRODUCTION ALMOST DOUBLES</title>
<dateline>    DHAKA, March 7 - </dateline>Bangladesh's sugar production increased by
nearly 60,000 tonnes over last year's season to total 140,000
tonnes at the end of this year's season, the Sugar and Food
Industries Corp said.
    The increased output will enable Bangladesh to cut imports.
Corporation officials told Reuters the country has already
imported 37,000 tonnes of sugar and will buy 113,000 tonnes
more to make up shortfall in the 1986/87 year ending June 30.
    Imports in 1985/86 totalled 224,000 tonnes, of which nearly
100,000 tonnes are still in stock, they said without giving
further details.
 REUTER
</text>",sugar,9
"<text>
<title>AUSTRALIA SELLS 180,000 TONNES OF SUGAR TO USSR</title>
<dateline>    BRISBANE, March 9 - </dateline>Australia sold 180,000 tonnes of raw
sugar to the Soviet Union for shipment in the next few weeks,
Queensland Primary Industries Minister Neville Harper said.
    Loading of a 50,000-tonne cargo on the Soviet freighter
Nikolay Kuznetsov for shipment to Odessa was completed today at
the Lucinda terminal, he said in a statement.
    The balance will be shipped from Mackay by end-March,
Harper said.
    Australia exported 159,000 tonnes of sugar to the Soviet
Union in 1986.
 REUTER
</text>",sugar,9
"<text>
<title>EC SUGAR IMPORT LEVIES</title>
<dateline>    BRUSSELS, MARch 9 - </dateline>The following import levies for white
and raw sugar are effective tomorrow, in European currency
units (ecu) per 100 kilos.
    White sugar, denatured and non-denatured 49.70 versus 50.05
previously.
    Raw sugar, denatured and non-denatured 41.35 versus 41.35
previously.
    The rate for raws is based on 92 pct yield.
 Reuter
</text>",sugar,9
"<text>
<title>EC COMMISSION DECLINES COMMENT ON SUGAR OFFER</title>
<dateline>    BRUSSELS, March 11 - </dateline>The European Community (EC) Commission
declined to give an official reaction to reports that a group
of european operators plan to offer one mln tonnes of sugar
into intervention in protest at Commission export policies.
    However, a spokesman for the Commission confirmed the
offers had been made to intervention agencies in various member
states, and said it would now take up to three weeks for the
agencies concerned to complete all necessary documentation.
    The spokesman said that under current regulations, the EC
would have to accept all the offers if there were no technical
problems.
    The spokesman said the Commission would only have to
reimburse the member state for the cost of buying-in the sugar
after the product was sold out of intervention stores at a
later date.
    He said that at present there was virtually no sugar held
in intervention stores.
    Last year, 45,000 tonnes were sold into intervention and
during the 1984-85 campaign 108,000 tonnes.
 REUTER
</text>",sugar,9
"<text>
<title>TRADE SAYS EC SUGAR TENDER HARD TO FORECAST</title>
<dateline>    LONDON, March 11 - </dateline>Traders here and in Paris said the
results of today's EC white sugar tender are hard to forecast
because of plans by a group of French, West German, Dutch and
Belgian operators to sell one mln tonnes of sugar into
intervention.
    London traders said bids for licences have been reported
between 43.00 and 44.00 Ecus per 100 kilos and if any licences
are granted they are likely to be towards the lower end of that
range, possibly 43.30/43.50 Ecus.
    Traders in Paris said they expect maximum rebates of
between 43 and 43.50 Ecus.
    Other than the Commission releasing no sugar for export,
the likely tonnage is expected to be very small, the London
traders said, while the French sources declined to estimate
volume in view of the psychological impact of the planned sales
into intervention in protest against EC export policies.
    Last week licences for 60,500 tonnes were awarded at a
maximum rebate of 43.147 Ecus.
 REUTER
</text>",sugar,9
"<text>
<title>AGENCY TO REVIEW JOHNSON/JOHNSON &lt;JNJ&gt; SWEETNER</title>
<dateline>    NEW BRUNSWICK, March 11 - </dateline>Johnson and Johnson said the U.S.
Food and Drug Administration has notified the company its food
additive petition for a high-intensity sweetener has been
formally accepted and now will be reviewed by the agency.
    The company said the product, with the generic name of
sucralose, is made from sugar and tastes like sugar, but is
about 600 times sweeter.
    It yields no calories and does not promote tooth decay.
 Reuter
</text>",sugar,9
"<text>
<title>AGENCY TO REVIEW JOHNSON AND JOHNSON SWEETENER</title>
<dateline>    NEW BRUNSWICK, March 11 - </dateline>Johnson and Johnson said the U.S.
Food and Drug Administration has notified the company its food
additive petition for a high-intensity sweetener has been
formally accepted and now will be reviewed by the agency.
    The company said the product, with the generic name of
sucralose, is made from sugar and tastes like sugar, but is
about 600 times sweeter.
    It yields no calories and does not promote tooth decay.
    Johnson and Johnson said the sweetner is being jointly
developed with Tate and Lyle PLC &lt;TATL&gt;.
    Tate and Lyle is seeking approval in Canada, the United
Kingdom and other European countries, Johnson and Johnson said.
The company noted its petition covering the product and its
safety evaluation were submitted to the FDA last month.
    While awaiting FDA approval, the company said, it is
proceeding with plans for commercialization through its McNeil
Specialty Products Co subsidiary.
    Johnson and Johnson said it is operating under a licensing
agreement with Tate and Lyle, whose collaborative research with
scientists at Queen Elizabeth College in London led to the
discovery of Sucralose in 1976.
    Patents and licensing agreements control the use of
sucralose through the year 2001, Johnson and Johnson said.
    Sucralose is a chlorinated derivative of ordinary sugar.
The carbon-chloride bonds in sucralose are stable and are not
broken during digestion or metabolism.
    Sucralose is essentially not metabollized by the body. The
chlorine content enhances sweetness without providing calories.
 Reuter
</text>",sugar,9
"<text type=""BRIEF"">
******<title>NY TRADERS SAY E.C. SOLD 71,000 TONNES  OF WHITE SUGAR AT TENDER.
</title>Blah blah blah.


</text>",sugar,9
"<text type=""BRIEF"">
******<title> UK INTERVENTION BD SAYS EC SETS WHITE SUGAR TENDER REBATE 43.248 ECUS.
</title>Blah blah blah.


</text>",sugar,9
"<text>
<title>THAI SUGAR PRODUCTION INCREASES</title>
<dateline>    LONDON, March 11 - </dateline>Thai sugar production totalled 960,788
tonnes in January, an increase of 12.7 pct on January 1986,
according to figures received by the International Sugar
Organization.
    November and December production figures also exceeded last
year's totals with the result that output in the first three
months of the season showed a 23.1 pct increase over 1985/86.
Production in the November 1986 to January 1987 period totalled
1.29 mln tonnes.
    Thai exports in December and January were down, however.
January exports fell from 73,164 to 35,910 tonnes.
    Domestic consumption increased 7.3 pct to 192,069 tonnes
for the three month period, but this was not sufficient to
prevent a significant rise in stocks, which climbed to 1.62 mln
tonnes by the end of January, compared with 1.52 mln a year
earlier.
    Thai Agricultural Ministry officials have previously
forecast a decline in 1986/87 raws output to around 2.3 mln
tonnes from 2.48 mln in 1985/86.
 Reuter
</text>",sugar,9
"<text>
<title>GERMAN SUGAR OFFERS PUT AT ABOUT 100,000 TONNES</title>
<dateline>    HAMBURG, March 11 - </dateline>The West German intervention board said
about 100,000 tonnes of sugar have been offered into
intervention so far.
    A spokesman, speaking from Frankfurt, told Reuters offers
have increased recently but contracts have not yet been
concluded. A European Commission spokesman in Brussels earlier
confirmed that one mln tonnes of sugar had been offered to
intervention boards in various member states. The intervention
board spokesman in Frankfurt said, ""One million tonnes is an
awful lot and the Community's coffers are almost empty. This
could turn into a serious political problem.""
    West German trade sources said they believed the one mln
tonne offer by the EC sugar industry into intervention would
have a neutral market impact overall.
 Reuter
</text>",sugar,9
"<text>
<title>LICHT SEES STAGNANT EUROPEAN BEET AREA</title>
<dateline>    RATZEBURG, March 11 - </dateline>The overall area devoted to sugar
beet in Europe is forecast to remain stagnant this year at 7.22
mln hectares compared with 7.21 mln ha in 1986, West German
statistician F.O. Licht said.
    It was feared that the recent steep rise in sugar prices
would have a marked effect on planting intentions this year,
Licht said, but judging by this first estimate the effect was
probably minimal.
    The total beet area in the European Community is forecast
to fall two pct to 1.85 mln ha against 1.89 mln in 1986.
    The total Western Europe area is put at 2.49 mln ha,
against 2.50 mln in 1986. Eastern Europe area is forecast at
4.73 mln ha against 4.72 mln.
    Individual West Europe country estimates, in 1,000 hectares
(with 1986 figures in brackets), are, Belgium/Luxembourg 114
(118), Denmark 69 (69), France 419 (421), Greece 35 (44),
Ireland 36 (38), Italy 270 (275), Netherlands 129 (138),
Portugal 1 (1), Spain 192 (190), U.K. 200 (201), West Germany
385 (399), Austria 32 (28), Finland 30 (31), Sweden 51 (52),
Switzerland 15 (14), Turkey 355 (340), Yugoslavia 160 (136).
    Eastern Europe plantings are forecast as follows, USSR 3400
(3440), Albania 10 (9), Bulgaria 52 (50), Czechoslovakia 195
(196), East Germany 210 (205), Hungary 108 (96), Poland 460
(440), Romania 295 (280).
    On the basis of average yields this year, Licht said these
area forecasts pointed to a total European beet sugar crop in
1987/88 of 29.8 mln tonnes, raw value, down from 31.4 mln
tonnes in 1986/87. Licht said sugar yields were fairly high
last season, thanks to favourable weather, and this increases
the chances of a significant reduction in production in
1987/88.
    Based on average yields, EC beet sugar production could
fall nearly 10 pct this year to 13.5 mln tonnes from 14.9 mln
in 1986/87, while total Western Europe production could be 16.9
mln tonnes against 18.1 mln. Eastern Europe production could be
12.9 mln tonnes against 13.3 mln in 1986/87.
 Reuter
</text>",sugar,9
"<text>
<title>EC COMMISSION REJECTS SUGAR THREATS - SOURCES</title>
<dateline>    BRUSSELS, March 11 - </dateline>The European Community Commission has
told EC member states that it is not prepared to discuss EC
sugar prices while sugar traders threaten to make a huge sale
into intervention stocks to protest against its policies,
Commission sources said.
    ""Our position is that we are not willing to discuss the
problems of market prices at a time when traders are making
threats,"" one source said.
    The sources said the Commission's view was made clear at a
meeting of its sugar management committee today.
    They said French, West German and Dutch officials had
informed the committee that traders in their countries intended
to sell just over 850,000 tonnes of sugar into EC intervention
stocks.
    The Commission riposted by signalling that it would sell
the sugar sold into intervention back onto the EC market by
tender, a move that would push down prices.
    The sources said French traders planned to sell 775,000
tonnes into intervention stocks, West German traders 7,500
tonnes and Dutch traders 2,500.
 Reuter
</text>",sugar,9
"<text>
<title>DUTCH SUGAR TRADE DENY INVOLVEMENT IN OFFER</title>
<dateline>    ROTTERDAM, March 12 - </dateline>Dutch sugar traders deny involvement
in a plan to offer more than 850,000 tonnes of sugar to
intervention in protest at EC export policy and prices, traders
told Reuters.
    Although some 2,500 tonnes of sugar have been offered to
intervention in the Netherlands, Dutch producers and traders
said this sugar was actually Belgian and was being offered by
the Belgian industry.
    ""We sympathise with the actions of the French, West German
and Belgian traders and producers, but we are not party to it,""
a spokesman said.
    EC Commission sources said yesterday French traders planned
to sell 775,000 tonnes into intervention stocks, West German
traders 75,000 tonnes and Dutch traders 2,500. Dutch trade
sources gave the same figure for France, but estimated up to
110,000 tonnes offered by German traders and producers.
    The Dutch spokesman added, ""The weekly export tender policy
and prices are squeezing the European sugar industry, and this
is the only way in which they can really register their
protest.
    ""These are desperate actions, but we believe that most of
this offered sugar will be withdrawn within the three-week
breathing space allowed.""
 REUTER
</text>",sugar,9
"<text>
<title>INDIA BUYS WHITE SUGAR FROM LONDON TRADERS</title>
<dateline>    LONDON, March 12 - </dateline>India yesterday bought two cargoes of
white sugar from London traders for April/May shipment and
granted the trade houses the option to sell an additional two
cargoes at the same price for May/June shipment, the firms
involved said.
    E D and F Man and Woodhouse, Drake and Carey both said they
sold single cargoes at 237.35 dlrs a tonne cif for April/May
and were granted options to sell an extra cargo each at the
same price for May/June at the Indian buying tender for three
to four cargoes of whites held yesterday. The tender had called
for a single cargo of prompt and two to three cargoes of
April/May.
 REUTER
</text>",sugar,9
"<text>
<title>HUNGARIAN 1987 SUGAR BEET AREA LITTLE CHANGED</title>
<dateline>    BUDAPEST, March 12 - </dateline>Hungary is to grow sugar beet on
105,000 hectares of land this year compared with some 95,000 in
1986, the official MTI news agency said.
    Diplomats said this reflected Hungary's policy of keeping
the sugar beet area stable under the current five-year plan
(1985-89) and producing enough to cover only domestic demand
despite the recent rise of world prices to 10 month highs.
    Drought cut the 1986 harvest to 3.58 mln tonnes from 4.07
mln in 1985. But a record yield of 130 kilos per tonne of beet
kept production at 454,000 tonnes, with 30,000 extra refined in
Yugoslavia from Hungarian beet. Output was 483,000 in 1985.
 REUTER
</text>",sugar,9
