text,topicname,label
"<text>
<title>SAUDI ARABIA REITERATES COMMITMENT TO OPEC PACT</title>
<dateline>    BAHRAIN, March 1 - </dateline>Saudi Arabian Oil Minister Hisham Nazer
reiterated the kingdom's commitment to last December's OPEC
accord to boost world oil prices and stabilise the market, the
official Saudi Press Agency SPA said.
    Asked by the agency about the recent fall in free market
oil prices, Nazer said Saudi Arabia ""is fully adhering by the
... Accord and it will never sell its oil at prices below the
pronounced prices under any circumstance.""
    Nazer, quoted by SPA, said recent pressure on free market
prices ""may be because of the end of the (northern hemisphere)
winter season and the glut in the market.""
    Saudi Arabia was a main architect of the December accord,
under which OPEC agreed to lower its total output ceiling by
7.25 pct to 15.8 mln barrels per day (bpd) and return to fixed
prices of around 18 dlrs a barrel.
    The agreement followed a year of turmoil on oil markets,
which saw prices slump briefly to under 10 dlrs a barrel in
mid-1986 from about 30 dlrs in late 1985. Free market prices
are currently just over 16 dlrs.
    Nazer was quoted by the SPA as saying Saudi Arabia's
adherence to the accord was shown clearly in the oil market.
    He said contacts among members of OPEC showed they all
wanted to stick to the accord.
    In Jamaica, OPEC President Rilwanu Lukman, who is also
Nigerian Oil Minister, said the group planned to stick with the
pricing agreement.
    ""We are aware of the negative forces trying to manipulate
the operations of the market, but we are satisfied that the
fundamentals exist for stable market conditions,"" he said.
    Kuwait's Oil Minister, Sheikh Ali al-Khalifa al-Sabah, said
in remarks published in the emirate's daily Al-Qabas there were
no plans for an emergency OPEC meeting to review prices.
    Traders and analysts in international oil markets estimate
OPEC is producing up to one mln bpd above the 15.8 mln ceiling.
    They named Kuwait and the United Arab Emirates, along with
the much smaller producer Ecuador, among those producing above
quota. Sheikh Ali denied that Kuwait was over-producing.
 REUTER
</text>",crude,4
"<text>
<title>SAUDI FEBRUARY CRUDE OUTPUT PUT AT 3.5 MLN BPD</title>
<dateline>    ABU DHABI, March 2 - </dateline>Saudi crude oil output last month fell
to an average of 3.5 mln barrels per day (bpd) from 3.8 mln bpd
in January, Gulf oil sources said.
    They said exports from the Ras Tanurah and Ju'aymah
terminals in the Gulf fell to an average 1.9 mln bpd last month
from 2.2 mln in January because of lower liftings by some
customers.
    But the drop was much smaller than expected after Gulf
exports rallied in the fourth week of February to 2.5 mln bpd
from 1.2 mln in the third week, the sources said.
    The production figures include neutral zone output but not
sales from floating storage, which are generally considered
part of a country's output for Opec purposes.
    Saudi Arabia has an Opec quota of 4.133 mln bpd under a
production restraint scheme approved by the 13-nation group
last December to back new official oil prices averaging 18 dlrs
a barrel.
    The sources said the two-fold jump in exports last week
appeared to be the result of buyers rushing to lift February
entitlements before the month-end.
    Last week's high export levels appeared to show continued
support for official Opec prices from Saudi Arabia's main crude
customers, the four ex-partners of Aramco, the sources said.
    The four -- Exxon Corp &lt;XON&gt;, Mobil Corp &lt;MOB&gt;, Texaco Inc
&lt;TX&gt; and Chevron Corp &lt;CHV&gt; -- signed a long-term agreement
last month to buy Saudi crude for 17.52 dlrs a barrel.
    However the sources said the real test of Saudi Arabia's
ability to sell crude at official prices in a weak market will
come this month, when demand for petroleum products
traditionally tapers off. Spot prices have fallen in recent
weeks to more than one dlr below Opec levels.
    Saudi Arabian oil minister Hisham Nazer yesterday
reiterated the kingdom's commitment to the December OPEC accord
and said it would never sell below official prices.
    The sources said total Saudi refinery throughput fell
slightly in February to an average 1.1 mln bpd from 1.2 mln in
January because of cuts at the Yanbu and Jubail export
refineries.
    They put crude oil exports through Yanbu at 100,000 bpd
last month, compared to zero in January, while throughput at
Bahrain's refinery and neutral zone production remained steady
at around 200,000 bpd each.
 REUTER
</text>",crude,4
"<text>
<title>GULF ARAB DEPUTY OIL MINISTERS TO MEET IN BAHRAIN</title>
<dateline>    ABU DHABI, March 2 - </dateline>Deputy oil ministers from six Gulf
Arab states will meet in Bahrain today to discuss coordination
of crude oil marketing, the official Emirates news agency WAM
reported.
    WAM said the officials would be discussing implementation
of last Sunday's agreement in Doha by Gulf Cooperation Council
(GCC) oil ministers to help each other market their crude oil.
    Four of the GCC states - Saudi Arabia, the United Arab
Emirates (UAE), Kuwait and Qatar - are members of the
Organiaation of Petroleum Exporting Countries (OPEC) and some
face stiff buyer resistance to official OPEC prices.
 Reuter
</text>",crude,4
"<text>
<title>SAUDI ARABIA REITERATES COMMITMENT TO OPEC ACCORD</title>
<dateline>    BAHRAIN, March 2 - </dateline>Saudi Arabian Oil Minister Hisham Nazer
reiterated the kingdom's commitment to last December's OPEC
accord to boost world oil prices and stabilize the market, the
official Saudi Press Agency SPA said.
    Asked by the agency about the recent fall in free market
oil prices, Nazer said Saudi Arabia ""is fully adhering by the
... accord and it will never sell its oil at prices below the
pronounced prices under any circumstance.""
    Saudi Arabia was a main architect of December pact under
which OPEC agreed to cut its total oil output ceiling by 7.25
pct and return to fixed prices of around 18 dollars a barrel.
 Reuter
</text>",crude,4
"<text>
<title>KUWAIT MINISTER SAYS NO EMERGENCY OPEC TALKS SET</title>
<dateline>    KUWAIT, March 2 - </dateline>Kuwait's oil minister said in a newspaper
interview that there were no plans for an emergency OPEC
meeting after the recent weakness in world oil prices.
    Sheikh Ali al-Khalifa al-Sabah was quoted by the local
daily al-Qabas as saying that ""none of the OPEC members has
asked for such a meeting.""
    He also denied that Kuwait was pumping above its OPEC quota
of 948,000 barrels of crude daily (bpd).
    Crude oil prices fell sharply last week as international
oil traders and analysts estimated the 13-nation OPEC was
pumping up to one million bpd over its self-imposed limits.
 Reuter
</text>",crude,4
"<text>
<title>PHILADELPHIA PORT CLOSED BY TANKER CRASH</title>
<dateline>    PHILADELPHIA, March 2 - </dateline>The port of Philadelphia was closed
when a Cypriot oil tanker, Seapride II, ran aground after
hitting a 200-foot tower supporting power lines across the
river, a Coast Guard spokesman said.
    He said there was no oil spill but the ship is lodged on
rocks opposite the Hope Creek nuclear power plant in New
Jersey.
    He said the port would be closed until today when they
hoped to refloat the ship on the high tide.
    After delivering oil to a refinery in Paulsboro, New
Jersey, the ship apparently lost its steering and hit the power
transmission line carrying power from the nuclear plant to the
state of Delaware.
 Reuter
</text>",crude,4
"<text type=""BRIEF"">
******<title>SHELL CANADA CUTS CRUDE OIL PRICES BY UP TO 1.27 CANADIAN DLRS/BBL EFFECTIVE MARCH ONE
</title>Blah blah blah.


</text>",crude,4
"<text>
<title>STUDY GROUP URGES INCREASED U.S. OIL RESERVES</title>
<dateline>    WASHINGTON, March 2 - </dateline>A study group said the United States
should increase its strategic petroleum reserve to one mln
barrels as one way to deal with the present and future impact
of low oil prices on the domestic oil industry.
    U.S. policy now is to raise the strategic reserve to 750
mln barrels, from its present 500 mln, to help protect the
economy from an overseas embargo or a sharp price rise.
    The Aspen Institute for Humanistic Studies, a private
group, also called for new research for oil exploration and
development techniques.
    It predicted prices would remain at about 15-18 dlrs a
barrel for several years and then rise to the mid 20s, with
imports at about 30 pct of U.S. consumption.
    It said instead that such moves as increasing oil reserves
and more exploration and development research would help to
guard against or mitigate the risks of increased imports.
 Reuter
</text>",crude,4
"<text>
<title>STUDY GROUP URGES INCREASED U.S. OIL RESERVES</title>
<dateline>    WASHINGTON, March 2 - </dateline>A study group said the United States
should increase its strategic petroleum reserve to one mln
barrels as one way to deal with the present and future impact
of low oil prices on the domestic oil industry.
    U.S. policy now is to raise the strategic reserve to 750
mln barrels, from its present 500 mln, to help protect the
economy from an overseas embargo or a sharp price rise.
    The Aspen Institute for Humanistic Studies, a private
group, also called for new research for oil exploration and
development techniques.
    It predicted prices would remain at about 15-18 dlrs a
barrel for several years and then rise to the mid 20s, with
imports at about 30 pct of U.S. consumption.
    The study cited two basic policy paths for the nation: to
protect the U.S. industry through an import fee or other such
device or to accept the full economic benefits of cheap oil.
    But the group did not strongly back either option, saying
there were benefits and drawbacks to both.
    It said instead that such moves as increasing oil reserves
and more exploration and development research would help to
guard against or mitigate the risks of increased imports.
 Reuter
</text>",crude,4
"<text type=""BRIEF"">
******<title>PETRO-CANADA CUT CRUDE PRICES BY 1.43 CANADIAN DLRS/BBL EFFECTIVE MARCH ONE
</title>Blah blah blah.


</text>",crude,4
"<text>
<title>UNOCAL &lt;UCL&gt; UNIT CUTS CRUDE OIL POSTED PRICES</title>
<dateline>    LOS ANGELES, March 2 - </dateline>Unocal Corp's Union Oil Co said it
lowered its posted prices for crude oil one to 1.50 dlrs a
barrel in the eastern region of the U.S., effective Feb 26.
    Union said a 1.50 dlrs cut brings its posted price for the
U.S. benchmark grade, West Texas Intermediate, to 16 dlrs.
Louisiana Sweet also was lowered 1.50 dlrs to 16.35 dlrs, the
company said.
    No changes were made in Union's posted prices for West
Coast grades of crude oil, the company said.
 Reuter
</text>",crude,4
"<text>
<title>NYMEX WILL EXPAND OFF-HOUR TRADING APRIL ONE</title>
<author>     By BERNICE NAPACH, Reuters</author>
<dateline>     NEW YORK, March 2 - </dateline>The New York Mercantile Exchange set
April one for the debut of a new procedure in the energy
complex that will increase the use of energy futures worldwide.
     On April one, NYMEX will allow oil traders that do not
hold a futures position to initiate, after the exchange closes,
a transaction that can subsequently be hedged in the futures
market, according to an exchange spokeswoman.
    ""This will change the way oil is transacted in the real
world,"" said said Thomas McKiernan, McKiernan and Co chairman.
    Foreign traders will be able to hedge trades against NYMEX
prices before the exchange opens and negotiate prices at a
differential to NYMEX prices, McKiernan explained.
     The expanded program ""will serve the industry because the
oil market does not close when NYMEX does,"" said Frank Capozza,
secretary of Century Resources Inc.
     The rule change, which has already taken effect for
platinum futures on NYMEX, is expected to increase the open
interest and liquidity in U.S. energy futures, according to
traders and analysts.
    Currently, at least one trader in this transaction, called
an exchange for physical or EFP, must hold a futures position
before entering into the transaction.
    Under the new arrangement, neither party has to hold a
futures position before entering into an EFP and one or both
parties can offset their cash transaction with a futures
contract the next day, according to exchange officials.
    When NYMEX announced its proposed rule change in December,
NYMEX President Rosemary McFadden, said, ""Expansion of the EFP
provision will add to globalization of the energy markets by
providing for, in effect, 24-hour trading.""
    The Commodity Futures Trading Commission approved the rule
change in February, according to a CFTC spokeswoman.
 Reuter
</text>",crude,4
"<text>
<title>ARGENTINE OIL PRODUCTION DOWN IN JANUARY 1987</title>
<dateline>    BUENOS AIRES, March 2 - </dateline>Argentine crude oil production was
down 10.8 pct in January 1987 to 12.32 mln barrels, from 13.81
mln barrels in January 1986, Yacimientos Petroliferos Fiscales
said.
    January 1987 natural gas output totalled 1.15 billion cubic
metrers, 3.6 pct higher than 1.11 billion cubic metres produced
in January 1986, Yacimientos Petroliferos Fiscales added.
 Reuter
</text>",crude,4
"<text>
<title>NYMEX RULE CHANGE SEEN BOOSTING ENERGY TRADE</title>
<dateline>    NEW YORK, March 2 - </dateline>The New York Mercantile Exchange said
it will introduce exchanges for physicals (EFPS) to its energy
futures markets April one.
    An exchange spokeswoman said the change will allow oil
traders that do not hold a futures position to initiate, after
the exchange closes, a transaction that can subsequently be
hedged in the futures market.
    EFPs, already in effect for platinum futures on NYMEX, are
expected to increase the open interest and liquidity in U.S.
energy futures, according to traders and analysts.
    The Commodity Futures Trading Commission approved the rule
change in February, according to a CFTC spokeswoman.
 Reuter
</text>",crude,4
"<text>
<title>GREECE SAYS IT HAS RIGHT ON AEGEAN OIL DRILLING</title>
<dateline>    ATHENS, March 2 - </dateline>Greece, responding to a warning by Turkey
against conducting oil activities in the Aegean Sea, said today
it had the right to decide where and how to do research or
drilling work in the area.
    A government spokesman said the Greek position was made
clear to Turkey's ambassador Nazmi Akiman when he met Greek
Foreign Affairs Undersecretary Yannis Kapsis last week.
    Acting Turkish Prime Minister Kaya Erdem said earlier today
Greek activities in the northern Aegean contravened the 1976
Berne Agreement which set the framework for talks on the Aegean
continental shelf disputed between Ankara and Athens.
    The Greek statement today said, ""Greece is not prepared to
give up even a trace of its sovereignty rights to the seabed.
It has been stressed to...Mr Akiman that the decision where or
how to drill belongs exclusively to the Greek government.""
    ""The Greek government has repeatedly let the Turkish side
know that it considers the 1976 Berne protocol as inactive
through the fault of Turkey,"" it said.
    The Greek statement said Athens was ready to put the
continental shelf issue before international courts.
 Reuter
</text>",crude,4
"<text>
<title>OPEC WITHIN OUTPUT CEILING, SUBROTO SAYS</title>
<dateline>    JAKARTA, March 3 - </dateline>Opec remains within its agreed output
ceiling of 15.8 mln barrels a day, and had expected current
fluctuations in the spot market of one or two dlrs, Indonesian
Energy Minister Subroto said.
    He told reporters after meeting with President Suharto that
present weakness in the spot oil market was the result of
warmer weather in the U.S. And Europe which reduced demand for
oil.
    Prices had also been forced down because refineries were
using up old stock, he said.
    He denied that Opec was exceeding its agreed production
ceiling. Asked what Opec's output level was now, he replied:
""Below 15.8 (mln barrels per day)."" He did not elaborate.
    He said there appeared to have been some attempts to
manipulate the market, but if all Opec members stick by the
cartel's December pricing agreement it would get through
present price difficulties.
    He predicted that prices would recover again in the third
and fourth quarters of 1987.
    He also reiterated that there was no need for an emergency
Opec meeting.
    He said Opec had expected to see some fluctuations in the
spot price. ""We hope the weak price will be overcome, and
predict the price will be better in the third and fourth
quarters.""
    Refiners, he said, appeared to have used up old stock
deliberately to cause slack demand in the market and the price
to fall. But Opec would get through this period if members
stuck together.
 REUTER
</text>",crude,4
"<text>
<title>PEMEX SIGNS 500 MLN DLR JAPAN LOAN FOR PIPELINE</title>
<dateline>    TOKYO, March 3 - </dateline>Mexican state oil firm Petroleos Mexicanos
(Pemex) signed for a 500 mln dlruntied loan from the
Export-Import Bank of Japan to finance its Pacific Petroleum
Project, Pemex Japan representative Tito Ayal said.
    No further details on the loan were immediately available.
    Ayala told an oil seminar the project, due for completion
in 1988, is aimed at improving distribution of oil products in
the domestic market, mainly along the Pacific coast.
    The project consists of a pipeline linking Nueva Teapa on
the Gulf of Mexico with Salina Cruz on the Pacific Coast, and
construction of the second phase of the Salina Cruz refinery.
    The project also includes construction of liquified
petroleum gas (LPG) storage tanks at Santa Cruz, additional
crude oil storage at both ends of the pipeline, an ammonia
complex at Lazaro Cardenas on the Pacific Coast and expansion
of the infrastructure of the port of Salina Cruz, Ayala said.
    Pemex will buy 80 mln dlrs worth of foreign equipment and
materials for the project, he said. The new pipeline will
enable Japan to load Mexico's Maya crude oil at Salina Cruz
rather than in the Gulf of Mexico. Pemex will also have some
LPG surplus available in Salina Cruz that may help Japan
diversify its supply sources of that product, he added.
 REUTER
</text>",crude,4
"<text>
<title>MOBIL PLAN TO OPEN PEKING OFFICE, CHINA DAILY SAYS</title>
<dateline>    PEKING, March 3 - </dateline>Mobil Corp &lt;MOB.N&gt; of the U.S. Plans to
open an office in Peking to develop oil exploration
opportunities in China, the China Daily said.
    It quoted Mobil president Richard Tucker, currently in
Peking, as saying he is optimistic about investment prospects
in China and that Peking will continue to encourage foreign
private businesses to invest here.
    It said Mobil bought 73 mln dlrs of crude oil and oil
products from China in 1986 and sold it lubricant and
fertiliser, but gave no more details.
 REUTER
</text>",crude,4
"<text>
<title>MOBIL PLANS TO OPEN OFFICE IN PEKING</title>
<dateline>     PEKING, March 3 - </dateline>Mobil Oil Corp of U.S. Plans to open an
office in Peking to develop oil exploration opportunities in
China, the China Daily said.
     It quoted Mobil president Richard Tucker, currently in
Peking, as saying he is optimistic about investment prospects
in China and that Peking will continue to encourage foreign
private businesses to invest here.
     It said Mobil bought 73 mln dlrs of crude oil and oil
products from China in 1986 and sold it lubricant and
fertiliser, but gave no more details.
 Reuter
</text>",crude,4
"<text>
<title>OPEC WITHIN OUTPUT CEILING, SUBROTO SAYS</title>
<dateline>    JAKARTA, March 3 - </dateline>Opec remains within its agreed output
ceiling of 15.8 mln barrels a day, and had expected current
fluctuations in the spot market of one or two dlrs, Indonesian
Energy Minister Subroto said.
    He told reporters after meeting with President Suharto that
present weakness in the spot oil market was the result of
warmer weather in the U.S. And Europe which reduced demand for
oil.
    Prices had also been forced down because refineries were
using up old stock, he said.
    He denied that Opec was exceeding its agreed production
ceiling. Asked what Opec's output level was now, he replied:
""Below 15.8 (mln barrels per day)."" He did not elaborate.
    He said there appeared to have been some attempts to
manipulate the market, but if all Opec members stick by the
cartel's December pricing agreement it would get through
present price difficulties.
    He predicted that prices would recover again in the third
and fourth quarters of 1987.
    He also reiterated that there was no need for an emergency
Opec meeting.
    He said Opec had expected to see some fluctuations in the
spot price. ""We hope the weak price will be overcome, and
predict the price will be better in the third and fourth
quarters.""
    Refiners, he said, appeared to have used up old stock
deliberately to cause slack demand in the market and the price
to fall. But Opec would get through this period if members
stuck together.
 REUTER
</text>",crude,4
